index=0,user_id=50154.0,Time Difference,Weight,Shopping Cart,Search,Shop,Coupon,Review,Publisher
https://www.sephora.com/profile/myaccount/myaccountloading.jsp?mediaid=16500028,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
http://www.sephora.com/ambient-light-correcting-primer-p407705?skuid=1792670&icid2=products%20grid%3ap407705,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/hourglass?products=all&icid2=product_link_view%20all%20brand,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/strobe-lighting-tool-p404708?skuid=1792662&icid2=products%20grid:p404708,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/hourglass?products=all&icid2=product_link_view%20all%20brand,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
https://www.sephora.com/profile/orderconfirmation/orderconfirmation.jsp,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/checkout/shipaddress,10/5/2016,4,3,1,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
http://www.sephora.com/contour-eye-pencil-12hr-wear-waterproof-deluxe-sample-in-26-suede-shoes-0-017-oz-p413381?skuid=1826114,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
http://www.sephora.com/contour-eye-pencil-12hr-wear-waterproof-deluxe-sample-in-18-diving-in-malaysia-0-017-oz-p413379?skuid=1826106,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
http://www.sephora.com/ambient-light-correcting-primer-p407705?skuid=1792670&icid2=products%20grid:p407705,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/hourglass?products=all&icid2=product_link_view%20all%20brand,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/clinique?products=all&icid2=product_link_view%20all%20brand,10/5/2016,4,3,0,0,0,0,0,0
https://www.sephora.com/basket/basket.jsp,10/5/2016,4,3,1,0,0,0,0,0
http://www.sephora.com/?om_mmc=aff-linkshare-redirect-ayspbyf8vum&c3ch=linkshare&c3nid=ayspbyf8vum&affid=ayspbyf8vum-_frcmebjwc9hveohlc46dw&raneaid=ayspbyf8vum&ranmid=2417&ransiteid=ayspbyf8vum-_frcmebjwc9hveohlc46dw&ranlinkid=10-1&browserdefault=true,10/5/2016,4,3,0,0,0,0,0,0
http://www.sephora.com/affiliates.jsp?site=linkshare&url=http%3a%2f%2fwww.sephora.com%2f%3fom_mmc%3daff-linkshare-redirect-ayspbyf8vum%26c3ch%3dlinkshare%26c3nid%3dayspbyf8vum%26affid%3dayspbyf8vum-_frcmebjwc9hveohlc46dw%26raneaid%3dayspbyf8vum%26ranmid%3d2417%26ransiteid%3dayspbyf8vum-_frcmebjwc9hveohlc46dw%26ranlinkid%3d10-1%26browserdefault%3dtrue&siteid=ayspbyf8vum-_frcmebjwc9hveohlc46dw,10/5/2016,4,3,0,0,0,0,0,0
https://www.ebates.com/sephora_4548-xfas?autologinid=trfncmmry0sjq6smr2i44q%3d%3d&tb=yes&sourcename=toolbar&eeid=23509&store_url=http%3a%2f%2fwww.sephora.com%2f,10/5/2016,4,3,0,0,0,1,0,0
http://www.sephora.com/,10/5/2016,4,3,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/4/2016,5,2,0,0,0,0,0,0
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a18559/best-travel-hair-dryers/,10/4/2016,5,2,0,0,0,0,0,1
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a18559/best-travel-hair-dryers/,10/4/2016,5,2,0,0,0,0,0,1
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a29840/t3-featherweight-journey-travel-hair-dryer/,10/4/2016,5,2,0,0,0,0,0,1
http://www.goodhousekeeping.com/beauty-products/hair-dryers/a18559/best-travel-hair-dryers/,10/4/2016,5,2,0,0,0,0,0,1
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
http://www.harpersbazaar.com/celebrity/latest/news/a18063/kim-kardashian-robbery-security-expert/,10/4/2016,5,2,0,0,0,0,0,1
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/4/2016,5,2,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/2/2016,7,0,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/2/2016,7,0,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/2/2016,7,0,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite,10/2/2016,7,0,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/2/2016,7,0,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/2/2016,7,0,0,0,0,0,0,0
https://mail.aol.com/webmail-std/en-us/suite?lang=en&locale=us,10/2/2016,7,0,0,0,0,0,0,0
