index=0,user_id=50644,Time Difference,Weight
https://www.yelp.com/biz/anna-inspiring-jewellery-manhattan,2016-11-30,5,2
https://www.yelp.com/biz/anna-inspiring-jewellery-manhattan,2016-11-30,5,2
http://www.nytimes.com/2016/11/29/us/politics/steven-terner-mnuchin-trump-treasury-secretary.html?smid=tw-share,2016-11-30,5,2
http://www.nytimes.com/2016/11/29/us/politics/steven-terner-mnuchin-trump-treasury-secretary.html?smid=tw-share,2016-11-30,5,2
http://www.nytimes.com/2016/11/29/us/politics/steven-terner-mnuchin-trump-treasury-secretary.html?hp&action=click&pgtype=Homepage&clickSource=story-heading&module=a-lede-package-region&region=top-news&WT.nav=top-news,2016-11-30,5,2
http://www.temptalia.com/urban-decay-247-glide-on-eye-pencil-discontinued-shades-with-comparison-swatches/,2016-11-29,6,1
http://www.temptalia.com/urban-decay-247-glide-on-eye-pencil-discontinued-shades-with-comparison-swatches/,2016-11-29,6,1
http://www.temptalia.com/urban-decay-247-glide-on-eye-pencil-discontinued-shades-with-comparison-swatches/,2016-11-29,6,1
https://www.google.com/search?q=clinique+broadest+berry&espv=2&biw=1245&bih=636&source=lnms&tbm=isch&sa=X&ved=0ahUKEwix-Pu-is_QAhWHjlQKHZJ-BbMQ_AUIBigB#imgdii=YXLzCc6CtqjrUM%3A%3BYXLzCc6CtqjrUM%3A%3BTU5AUUXhV0wesM%3A&imgrc=YXLzCc6CtqjrUM%3A,2016-11-29,6,1
https://www.google.com/search?q=clinique+broadest+berry&espv=2&biw=1245&bih=636&source=lnms&tbm=isch&sa=X&ved=0ahUKEwix-Pu-is_QAhWHjlQKHZJ-BbMQ_AUIBigB#imgrc=YXLzCc6CtqjrUM%3A,2016-11-29,6,1
http://www.sephora.com/chubby-stick-moisturizing-lip-colour-balm-P279113?skuId=1307875,2016-11-29,6,1
https://www.google.com/search?q=clinique+broadest+berry&espv=2&biw=1245&bih=636&source=lnms&tbm=isch&sa=X&ved=0ahUKEwix-Pu-is_QAhWHjlQKHZJ-BbMQ_AUIBigB#imgrc=YXLzCc6CtqjrUM%3A,2016-11-29,6,1
https://www.google.com/search?q=clinique+broadest+berry&espv=2&biw=1245&bih=636&source=lnms&tbm=isch&sa=X&ved=0ahUKEwix-Pu-is_QAhWHjlQKHZJ-BbMQ_AUIBigB,2016-11-29,6,1
http://www.sephora.com/product/productNotCarried.jsp,2016-11-29,6,1
http://www.sephora.com/purchase-history,2016-11-29,6,1
https://www.sephora.com/basket/basket.jsp,2016-11-29,6,1
https://www.makeupalley.com/product/showreview.asp/ItemId=127186/AgeRange=4/SkinToneType=/Ultra-Repair-Cream/First-Aid-Beauty/Moisturizers,2016-11-29,6,1
https://www.makeupalley.com/product/showreview.asp/ItemId=127186/Ultra-Repair-Cream/First-Aid-Beauty/Moisturizers,2016-11-29,6,1
https://www.sephora.com/basket/basket.jsp,2016-11-29,6,1
https://www.sephora.com/basket/basket.jsp,2016-11-29,6,1
http://www.sephora.com/,2016-11-29,6,1
http://www.sephora.com/,2016-11-29,6,1
https://www.google.com/search?q=fuller+fig+vs+rich+raisin&espv=2&biw=2133&bih=1055&tbm=isch&imgil=pXDQVAnUfmIDkM%253A%253Byhf5cA1BNFMLdM%253Bhttp%25253A%25252F%25252Fkarlasugar.net%25252F2011%25252F01%25252Fclinique-chubby-stick-moisturizing-lip-colour-balm%25252F&source=iu&pf=m&fir=pXDQVAnUfmIDkM%253A%252Cyhf5cA1BNFMLdM%252C_&usg=__pv1OyoMZB9gmRzMXvOXxLLnFOZA%3D&dpr=0.9&ved=0ahUKEwiTreijws7QAhVB4CYKHVOoCowQyjcIKA&ei=h749WNPNCsHAmwHT0KrgCA#imgrc=TQ06CsCq7v1YUM%3A,2016-11-29,6,1
http://thenotice.net/2010/12/cliniques-chubby-sticks-are-back-and-better-than-ever/,2016-11-29,6,1
http://thenotice.net/2010/12/cliniques-chubby-sticks-are-back-and-better-than-ever/,2016-11-29,6,1
http://www.musingsofamuse.com/2012/12/clinique-chubby-stick-intense-moisturizing-lip-colour-balm-review-swatches.html,2016-11-29,6,1
https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwiTh9njxM7QAhXHQiYKHYajC3AQjhwIBQ&url=http%3A%2F%2Fthenotice.net%2F2010%2F12%2Fcliniques-chubby-sticks-are-back-and-better-than-ever%2F&psig=AFQjCNElS25YygjXzBPTaE-LkvqaPV6g1A&ust=1480528499086821,2016-11-29,6,1
https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwiTh9njxM7QAhXHQiYKHYajC3AQjhwIBQ&url=http%3A%2F%2Fthenotice.net%2F2010%2F12%2Fcliniques-chubby-sticks-are-back-and-better-than-ever%2F&psig=AFQjCNElS25YygjXzBPTaE-LkvqaPV6g1A&ust=1480528499086821,2016-11-29,6,1
https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwiTh9njxM7QAhXHQiYKHYajC3AQjhwIBQ&url=http%3A%2F%2Fthenotice.net%2F2010%2F12%2Fcliniques-chubby-sticks-are-back-and-better-than-ever%2F&psig=AFQjCNElS25YygjXzBPTaE-LkvqaPV6g1A&ust=1480528499086821,2016-11-29,6,1
http://www.musingsofamuse.com/2012/12/clinique-chubby-stick-intense-moisturizing-lip-colour-balm-review-swatches.html,2016-11-29,6,1
https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwizjaPVxM7QAhUC2SYKHVdFCToQjhwIBQ&url=http%3A%2F%2Fwww.musingsofamuse.com%2F2012%2F12%2Fclinique-chubby-stick-intense-moisturizing-lip-colour-balm-review-swatches.html&psig=AFQjCNElS25YygjXzBPTaE-LkvqaPV6g1A&ust=1480528499086821,2016-11-29,6,1
https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwizjaPVxM7QAhUC2SYKHVdFCToQjhwIBQ&url=http%3A%2F%2Fwww.musingsofamuse.com%2F2012%2F12%2Fclinique-chubby-stick-intense-moisturizing-lip-colour-balm-review-swatches.html&psig=AFQjCNElS25YygjXzBPTaE-LkvqaPV6g1A&ust=1480528499086821,2016-11-29,6,1
http://www.musingsofamuse.com/2011/01/clinique-chubby-moisturizing-lip-colour-balm-review-swatches-photos.html,2016-11-29,6,1
https://www.google.com/search?q=fuller+fig+vs+rich+raisin&espv=2&biw=2133&bih=1055&tbm=isch&imgil=pXDQVAnUfmIDkM%253A%253Byhf5cA1BNFMLdM%253Bhttp%25253A%25252F%25252Fkarlasugar.net%25252F2011%25252F01%25252Fclinique-chubby-stick-moisturizing-lip-colour-balm%25252F&source=iu&pf=m&fir=pXDQVAnUfmIDkM%253A%252Cyhf5cA1BNFMLdM%252C_&usg=__pv1OyoMZB9gmRzMXvOXxLLnFOZA%3D&dpr=0.9&ved=0ahUKEwiTreijws7QAhVB4CYKHVOoCowQyjcIKA&ei=h749WNPNCsHAmwHT0KrgCA#imgrc=TQ06CsCq7v1YUM%3A,2016-11-29,6,1
https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwju9rO3xM7QAhVTgiYKHQDKAYcQjhwIBQ&url=http%3A%2F%2Fwww.musingsofamuse.com%2F2011%2F01%2Fclinique-chubby-moisturizing-lip-colour-balm-review-swatches-photos.html&psig=AFQjCNHSrVtERR12-RyBS83Egi03CjQ8VA&ust=1480527914584279,2016-11-29,6,1
https://www.google.com/url?sa=i&rct=j&q=&esrc=s&source=images&cd=&ved=0ahUKEwju9rO3xM7QAhVTgiYKHQDKAYcQjhwIBQ&url=http%3A%2F%2Fwww.musingsofamuse.com%2F2011%2F01%2Fclinique-chubby-moisturizing-lip-colour-balm-review-swatches-photos.html&psig=AFQjCNHSrVtERR12-RyBS83Egi03CjQ8VA&ust=1480527914584279,2016-11-29,6,1
https://www.google.com/search?q=fuller+fig+vs+rich+raisin&espv=2&biw=2133&bih=1055&tbm=isch&imgil=pXDQVAnUfmIDkM%253A%253Byhf5cA1BNFMLdM%253Bhttp%25253A%25252F%25252Fkarlasugar.net%25252F2011%25252F01%25252Fclinique-chubby-stick-moisturizing-lip-colour-balm%25252F&source=iu&pf=m&fir=pXDQVAnUfmIDkM%253A%252Cyhf5cA1BNFMLdM%252C_&usg=__pv1OyoMZB9gmRzMXvOXxLLnFOZA%3D&dpr=0.9&ved=0ahUKEwiTreijws7QAhVB4CYKHVOoCowQyjcIKA&ei=h749WNPNCsHAmwHT0KrgCA#imgrc=TQ06CsCq7v1YUM%3A,2016-11-29,6,1
https://www.google.com/search?q=fuller+fig+vs+rich+raisin&espv=2&biw=2133&bih=1055&tbm=isch&imgil=pXDQVAnUfmIDkM%253A%253Byhf5cA1BNFMLdM%253Bhttp%25253A%25252F%25252Fkarlasugar.net%25252F2011%25252F01%25252Fclinique-chubby-stick-moisturizing-lip-colour-balm%25252F&source=iu&pf=m&fir=pXDQVAnUfmIDkM%253A%252Cyhf5cA1BNFMLdM%252C_&usg=__pv1OyoMZB9gmRzMXvOXxLLnFOZA%3D&dpr=0.9&ved=0ahUKEwiTreijws7QAhVB4CYKHVOoCowQyjcIKA&ei=h749WNPNCsHAmwHT0KrgCA#imgrc=pXDQVAnUfmIDkM%3A,2016-11-29,6,1
https://www.google.com/search?q=fuller+fig+vs+rich+raisin&espv=2&biw=2133&bih=1055&tbm=isch&imgil=pXDQVAnUfmIDkM%253A%253Byhf5cA1BNFMLdM%253Bhttp%25253A%25252F%25252Fkarlasugar.net%25252F2011%25252F01%25252Fclinique-chubby-stick-moisturizing-lip-colour-balm%25252F&source=iu&pf=m&fir=pXDQVAnUfmIDkM%253A%252Cyhf5cA1BNFMLdM%252C_&usg=__pv1OyoMZB9gmRzMXvOXxLLnFOZA%3D&dpr=0.9&ved=0ahUKEwiTreijws7QAhVB4CYKHVOoCowQyjcIKA&ei=h749WNPNCsHAmwHT0KrgCA#imgrc=pXDQVAnUfmIDkM%3A,2016-11-29,6,1
http://www.nytimes.com/?WT.z_jog=1&hF=t&vS=undefined,2016-11-29,6,1
http://www.nytimes.com/?WT.z_jog=1&hF=t&vS=undefined,2016-11-29,6,1
http://www.nytimes.com/,2016-11-29,6,1
http://www.cnn.com/2016/11/28/asia/japan-frozen-fish-rink-trnd/,2016-11-29,6,1
http://www.nytimes.com/,2016-11-29,6,1
http://www.sephora.com/chubby-stick-moisturizing-lip-colour-balm-P279113,2016-11-29,6,1
http://www.sephora.com/ultra-repair-cream-intense-hydration-P248407?skuId=1670736&icid2=first_aid_beauty_bestsellers_carousel2_us%3Ap248407,2016-11-29,6,1
http://www.sephora.com/first-aid-beauty?icid2=product_link_brand,2016-11-29,6,1
http://www.sephora.com/fab-faves-to-go-kit-P374504?skuId=1417831&icid2=first_aid_beauty_bestsellers_carousel2_us:p374504,2016-11-29,6,1
http://www.sephora.com/first-aid-beauty?icid2=product_link_brand,2016-11-29,6,1
http://www.sephora.com/ultra-repair-cream-intense-hydration-P248407?skuId=1217744&icid2=first_aid_beauty_bestsellers_carousel2_us:p248407,2016-11-29,6,1
http://www.sephora.com/first-aid-beauty?icid2=product_link_brand,2016-11-29,6,1
http://www.sephora.com/fab-delights-P412034?skuId=1851187,2016-11-29,6,1
http://www.sephora.com/shopping-list,2016-11-29,6,1
https://www.sephora.com/basket/basket.jsp,2016-11-29,6,1
http://www.sephora.com/24-7-glide-on-eye-pencil-P133707?skuId=1051341,2016-11-29,6,1
http://www.sephora.com/24-7-glide-on-eye-pencil-P133707?skuId=1498823,2016-11-29,6,1
http://www.sephora.com/purchase-history,2016-11-29,6,1
http://www.sephora.com/shopping-list,2016-11-29,6,1
https://www.sephora.com/basket/basket.jsp,2016-11-29,6,1
http://www.sephora.com/,2016-11-29,6,1
http://www.sephora.com/,2016-11-29,6,1
http://www.sephora.com/,2016-11-29,6,1
http://www.sephora.com/,2016-11-29,6,1
http://www.sephora.com/,2016-11-29,6,1
http://www.instyle.com/beauty/eyes/best-eyeliners-your-eye-color,2016-11-29,6,1
http://www.instyle.com/beauty/eyes/best-eyeliners-your-eye-color,2016-11-29,6,1
http://www.instyle.com/beauty/eyes/best-eyeliners-your-eye-color,2016-11-29,6,1
http://ship.sephora.com/tracking/sephora/ups?dzip=10014&country=US&lang=EN&tracking_numbers=1Z849EW10353961142,2016-11-28,7,0
https://www.yelp.com/biz/amour-vert-san-francisco,2016-11-28,7,0
https://www.wired.com/2015/02/instant-read-thermometers/,2016-11-28,7,0
https://www.wired.com/2015/02/instant-read-thermometers/,2016-11-28,7,0
https://www.wired.com/2015/02/instant-read-thermometers/,2016-11-28,7,0
http://rstyle.me/n/d53ggxmd,2016-11-28,7,0
http://www.sephora.com/hypnose-drama-instant-full-body-volume-mascara-P244006,2016-11-28,7,0
http://www.sephora.com/hypnose-drama-instant-full-body-volume-mascara-P244006,2016-11-28,7,0
http://www.sephora.com/hypnose-drama-instant-full-body-volume-mascara-P244006,2016-11-28,7,0
http://www.sephora.com/hypnose-drama-instant-full-body-volume-mascara-P244006,2016-11-28,7,0
http://rstyle.me/n/b6why9yk9n,2016-11-28,7,0
http://ship.sephora.com/tracking/sephora/ups?dzip=10014&country=US&lang=EN&tracking_numbers=1Z849EW10353961142,2016-11-28,7,0
http://ship.sephora.com/tracking/sephora/ups?dzip=10014&country=US&lang=EN&tracking_numbers=1Z849EW10353961142,2016-11-28,7,0
index=2,user_id=50899,Time Difference,Weight
http://www.clinique.com/checkout/viewcart.tmpl,2016-12-12,0,7
http://www.ulta.com/clinique-men-moisturizing-lotion?productId=xlsImpprod6470045,2016-12-12,0,7
http://www.clinique.com/products/1626/mens/skincare/moisturize-protect,2016-12-12,0,7
http://www.clinique.com/offers/?&cm_mmc=Paid_Search-_-Google-_-Brand_Product-_-clinique%20for%20men%20moisturizing%20lotion,2016-12-12,0,7
https://www.google.com/search?q=Clinique+For+Men+Moisturizing+Lotion&oq=Clinique+For+Men+Moisturizing+Lotion&aqs=chrome..69i57j69i60.146j0j7&sourceid=chrome&ie=UTF-8,2016-12-12,0,7
http://www.clinique.com/products/13566/holiday-2016/gift-sets,2016-12-12,0,7
http://www.clinique.com/offers/?&cm_mmc=Paid_Search-_-Google-_-Brand_Product-_-clinique%20for%20men%20moisturizing%20lotion,2016-12-12,0,7
http://www.clinique.com/product/1626/29576/mens/skincare/moisturize-protect/clinique-for-men-moisturizing-lotion,2016-12-12,0,7
http://www.clinique.com/products/1626/mens/skincare/moisturize-protect,2016-12-12,0,7
http://www.clinique.com/smartrewards#points_perks,2016-12-12,0,7
http://www.clinique.com/offers/?&cm_mmc=Paid_Search-_-Google-_-Brand_Product-_-clinique%20for%20men%20moisturizing%20lotion,2016-12-12,0,7
https://www.google.com/search?q=Clinique+For+Men+Moisturizing+Lotion&oq=Clinique+For+Men+Moisturizing+Lotion&aqs=chrome..69i57j69i60.146j0j7&sourceid=chrome&ie=UTF-8,2016-12-12,0,7
http://www.ulta.com/clinique-men-moisturizing-lotion?productId=xlsImpprod6470045,2016-12-12,0,7
http://www.ulta.com/clinique-men-essentials-kit?productId=xlsImpprod10651098,2016-12-12,0,7
http://www.ulta.com/clinique-men-essentials-kit?productId=xlsImpprod10651098,2016-12-12,0,7
http://v2.decipherinc.com/survey/selfserve/e51/161122#*,2016-12-12,0,7
http://v2.decipherinc.com/survey/selfserve/e51/161122#),2016-12-12,0,7
http://v2.decipherinc.com/survey/selfserve/e51/161122#',2016-12-12,0,7
http://v2.decipherinc.com/survey/selfserve/e51/161122#&,2016-12-12,0,7
http://v2.decipherinc.com/survey/selfserve/e51/161122#$,2016-12-12,0,7
http://v2.decipherinc.com/survey/selfserve/e51/161122?list=2#?,2016-12-12,0,7
http://v2.decipherinc.com/survey/selfserve/e51/161122?list=2#?,2016-12-12,0,7
http://www.glamour.com/gallery/winter-boots?mbid=nl_120816_Monthly_glamourgram&CNDID=11023373&spMailingID=10018192&spUserID=MTMyNTE2ODU5MjQxS0&spJobID=1060764094&spReportId=MTA2MDc2NDA5NAS2,2016-12-09,3,4
http://www.popsugar.com/fashion/LL-Bean-Boots-38601032#photo-38601041,2016-12-09,3,4
http://www.popsugar.com/fashion/LL-Bean-Boots-38601032#photo-38601032,2016-12-09,3,4
https://www.yelp.com/biz/mb-staffing-services-washington?hrid=oiD-ujFwedpz89BxlJbVMA,2016-12-08,4,3
https://www.yelp.com/biz/mb-staffing-services-washington?hrid=oiD-ujFwedpz89BxlJbVMA,2016-12-08,4,3
http://www.refinery29.com/sweeps/ski-trip-2016?utm_medium=boxcopy&utm_source=email&utm_campaign=SelfAllure16,2016-12-08,4,3
http://www.allure.com/story/oy-l-face-cream-review?mbid=nl_skin_blast&CNDID=11023373&spMailingID=10009850&spUserID=MTQ4NDcwMjEzNDM0S0&spJobID=1060662371&spReportId=MTA2MDY2MjM3MQS2,2016-12-08,4,3
http://www.refinery29.com/sweeps/spoonu-gothamist-thrillist-2016/thank-you?utm_source=Spoon+University&utm_medium=email&utm_campaign=51d6eeb09e-EMAIL_CAMPAIGN_2016_11_30&utm_term=0_71726be0ba-51d6eeb09e-99008057,2016-12-06,6,1
http://www.refinery29.com/sweeps/spoonu-gothamist-thrillist-2016?utm_medium=SpoonUDedicated&utm_source=email&utm_campaign=SpoonUGothamistThrillist16&utm_source=Spoon+University&utm_campaign=51d6eeb09e-EMAIL_CAMPAIGN_2016_11_30&utm_medium=email&utm_term=0_71726be0ba-51d6eeb09e-99008057,2016-12-06,6,1
http://www.glamour.com/story/what-age-do-women-go-gray,2016-12-06,6,1
http://www.glamour.com/story/what-age-do-women-go-gray,2016-12-06,6,1
http://www.huffingtonpost.com/2014/03/15/gray-hair-myths-_n_4892577.html,2016-12-06,6,1
http://www.huffingtonpost.com/2014/03/15/gray-hair-myths-_n_4892577.html,2016-12-06,6,1
http://www.huffingtonpost.com/2014/03/15/gray-hair-myths-_n_4892577.html,2016-12-06,6,1
https://weather.com/weather/5day/l/20036:4:US,2016-12-06,6,1
https://weather.com/weather/5day/l/20036:4:US,2016-12-06,6,1
https://weather.com/weather/5day/l/20036:4:US,2016-12-06,6,1
https://weather.com/weather/today/l/20036:4:US,2016-12-06,6,1
index=3,user_id=50072,Time Difference,Weight
https://www.giltcity.com/city/checkout?cart_guid=157a50ea-2dee-46d4-b88a-fe935ccd71e7&url_key=cliniquenationatdec16&sku_id=6907894&is_gift=false,2016-12-28,0,7
https://www.giltcity.com/city/checkout/login?url_key=cliniquenationatdec16&cart_guid=157a50ea-2dee-46d4-b88a-fe935ccd71e7&sku_id=6907894&is_gift=false,2016-12-28,0,7
https://www.giltcity.com/national/cliniquenationatdec16,2016-12-28,0,7
http://www.marieclaire.com/celebrity/a24466/drake-jennifer-lopez-official-instagram/?src=nl&mag=mar&list=nl_mhb_news&date=122816,2016-12-28,0,7
http://www.marieclaire.com/health-fitness/a24390/anna-victoria-no-makeup/,2016-12-28,0,7
http://www.marieclaire.com/health-fitness/g4066/fruit-infused-waters/,2016-12-28,0,7
http://www.marieclaire.com/beauty/news/g4313/best-hand-creams/?src=nl&mag=mar&list=nl_mhb_news&date=122816,2016-12-28,0,7
http://www.refinery29.com/zodiac-beauty-inspiration-december,2016-12-27,1,6
http://www.refinery29.com/2016/12/131537/best-companies-to-work-for-2017?utm_content=weekly&utm_medium=editorial&utm_source=email&utm_campaign=161216-holiday-buyers-remorse-dating-no-makeup-essay#slide,2016-12-27,1,6
https://www.yelp.com/biz/aesthetic-bodyworks-mobile-massage-allentown-2,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes?page=2,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/shop/latitudes-sweatshirt?category=sale-tops&color=004,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/shop/graffito-tee?category=sale-tops&color=049#reviews,2016-12-26,2,5
https://www.anthropologie.com/shop/graffito-tee?category=sale-tops&color=049#reviews,2016-12-26,2,5
https://www.anthropologie.com/shop/graffito-tee?category=sale-tops&color=049,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/sale-tops,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes?page=2,2016-12-26,2,5
https://www.anthropologie.com/shop/kupuri-edith-ankle-wrap-heels?color=030&quantity=1&type=REGULAR,2016-12-26,2,5
https://www.anthropologie.com/shop/kupuri-edith-ankle-wrap-heels?category=sale-shoes&color=005,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes?page=2,2016-12-26,2,5
https://www.anthropologie.com/shop/bettye-muller-nightcap-booties?category=sale-shoes&color=040,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes?page=2,2016-12-26,2,5
https://www.anthropologie.com/shop/luiza-perea-patchwork-flats?category=sale-shoes&color=090,2016-12-26,2,5
https://www.anthropologie.com/shop/luiza-perea-patchwork-flats?category=sale-shoes&color=090,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes?page=2,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes,2016-12-26,2,5
https://www.anthropologie.com/shop/all-black-colorblock-fold-back-booties?category=sale-shoes&color=025,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes,2016-12-26,2,5
https://www.anthropologie.com/shop/luiza-perea-patchwork-ankle-booties?category=sale-shoes&color=090,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes,2016-12-26,2,5
https://www.anthropologie.com/,2016-12-26,2,5
https://www.anthropologie.com/sale-shoes,2016-12-26,2,5
http://www.huffingtonpost.com/,2016-12-26,2,5
http://www.huffingtonpost.com/,2016-12-26,2,5
http://www.huffingtonpost.com/,2016-12-25,3,4
http://www.marieclaire.com/food-cocktails/a24417/starbucks-free-espresso-giveaway-2016/?src=nl&mag=mar&list=nl_mhb_news&date=090116,2016-12-24,4,3
http://www.marieclaire.com/food-cocktails/a24417/starbucks-free-espresso-giveaway-2016/?src=nl&mag=mar&list=nl_mhb_news&date=090116,2016-12-24,4,3
http://www.apartmenttherapy.com/gift-ideas-for-someone-who-loves-to-entertain-238213,2016-12-23,5,2
http://www.apartmenttherapy.com/10-things-men-dont-understand-about-home-decor-237939?utm_medium=email&utm_campaign=AT%20Daily%20122316%20-%2010%20Decor%20Items%20Men%20Just%20Dont%20Understand&utm_content=AT%20Daily%20122316%20-%2010%20Decor%20Items%20Men%20Just%20Dont%20Understand+CID_817bb4ade9690fa473075cfebc6b5abb&utm_source=email_newsletter&utm_term=10%20Decor%20Items%20Men%20Just%20Dont%20Understand,2016-12-23,5,2
http://www.apartmenttherapy.com/10-things-men-dont-understand-about-home-decor-237939?utm_medium=email&utm_campaign=AT%20Daily%20122316%20-%2010%20Decor%20Items%20Men%20Just%20Dont%20Understand&utm_content=AT%20Daily%20122316%20-%2010%20Decor%20Items%20Men%20Just%20Dont%20Understand+CID_817bb4ade9690fa473075cfebc6b5abb&utm_source=email_newsletter&utm_term=10%20Decor%20Items%20Men%20Just%20Dont%20Understand,2016-12-23,5,2
http://www.huffingtonpost.com/,2016-12-23,5,2
http://www.huffingtonpost.com/,2016-12-23,5,2
http://www.marieclaire.com/fashion/news/a24300/mon-purse-launch/,2016-12-22,6,1
http://www.marieclaire.com/fashion/news/a24300/mon-purse-launch/,2016-12-22,6,1
http://www.elfyourself.com/,2016-12-22,6,1
http://www.zillow.com/homes/for_sale/fsba,fsbo,new_lt/condo,apartment_duplex,townhouse_type/950-2500_size/0-300_hoa/mostrecentchange_sort/40.944282,-74.117589,40.89045,-74.181276_rect/13_zm/X1.dash.SS1n95pqgb3ubd7_5rw5j_sse/0_mmm/,2016-12-22,6,1
http://www.huffingtonpost.com/entry/mitch-mcconnell-machiavelli-2016_us_58519c78e4b0e411bfd50d1a,2016-12-21,7,0
http://www.huffingtonpost.com/,2016-12-21,7,0
